Source	Interaction	Arrow	Arrow_Type	Dashes	Color	Target
hsa:29920	reaction	True	arrow	False	blue	C03912
hsa:57494	reaction	True	arrow	False	blue	C20775
hsa:1584	reaction	True	arrow	False	blue	C03205
hsa:3708	compound	True	arrow	False	blue	hsa:163688
hsa:407008	inhibition	True	circle	False	black	hsa:3925
hsa:57571	reaction	True	arrow	False	blue	C00884
hsa:54187	reaction	True	arrow	False	blue	C06241
hsa:3164	expression	True	arrow	False	black	hsa:5443
C00049	reaction	True	arrow	False	blue	hsa:2805
C00641	reaction	True	arrow	False	blue	hsa:23761
hsa:231	reaction	True	arrow	False	blue	C00577
hsa:10488	expression	True	arrow	False	black	hsa:57552
hsa:5021	activation	True	arrow	False	black	hsa:10368
C05259	reaction	True	arrow	False	blue	hsa:3030
hsa:3480	activation	True	arrow	False	black	hsa:25759
hsa:2775	inhibition	True	circle	False	black	hsa:111
hsa:4772	expression	True	arrow	False	black	hsa:3558
hsa:7157	expression	True	arrow	False	black	hsa:51426
hsa:7132	activation	True	arrow	False	black	hsa:8439
hsa:7157	activation	True	arrow	False	black	hsa:1031
C00345	reaction	True	arrow	False	blue	hsa:25796
hsa:5594	inhibition	True	circle	False	black	hsa:3265
hsa:124	reaction	True	arrow	False	blue	C05577
hsa:23262	reaction	True	arrow	False	blue	C11174
hsa:1553	reaction	True	arrow	False	blue	C06800
hsa:10201	reaction	True	arrow	False	blue	C00112
hsa:5770	inhibition	True	circle	False	black	hsa:3643
hsa:238	activation	True	arrow	False	black	hsa:3718
hsa:11214	activation	True	arrow	False	black	hsa:387
hsa:815	activation	True	arrow	False	black	hsa:7416
hsa:3002	activation	True	arrow	False	black	hsa:840
hsa:3623	generic_signaling	False	NA	True	blue	hsa:92
hsa:10390	reaction	True	arrow	False	blue	C00641
C01673	reaction	True	arrow	False	blue	hsa:1591
hsa:100310812	activation	True	arrow	False	black	hsa:1017
hsa:276	reaction	True	arrow	False	blue	C00721
C05648	reaction	True	arrow	False	blue	hsa:125061
hsa:2548	reaction	True	arrow	False	blue	C00031
hsa:602	binding/association	False	NA	False	black	hsa:4790
hsa:56267	reaction	True	arrow	False	blue	C05703
C00295	reaction	True	arrow	False	blue	hsa:1723
G00095	reaction	True	arrow	False	blue	hsa:4668
hsa:7046	activation	True	arrow	False	black	hsa:4088
hsa:4967	reaction	True	arrow	False	blue	C06157
C04477	reaction	True	arrow	False	blue	hsa:253430
hsa:8915	binding/association	False	NA	False	black	hsa:10892
hsa:3955	activation	True	arrow	False	black	hsa:4851
hsa:5747	activation	True	arrow	False	black	hsa:137970
hsa:2534	inhibition	True	circle	False	black	hsa:387
C00157	reaction	True	arrow	False	blue	hsa:3931
hsa:55748	reaction	True	arrow	False	blue	C00334
G00392	reaction	True	arrow	False	blue	hsa:26301
hsa:8473	inhibition	True	circle	False	black	hsa:5170
C15672	reaction	True	arrow	False	blue	hsa:1355
hsa:867	expression	True	arrow	False	black	hsa:7057
hsa:23396	compound	True	arrow	False	blue	hsa:60
hsa:60	activation	True	arrow	False	black	hsa:3674
hsa:2523	reaction	True	arrow	False	blue	G00052
G13027	reaction	True	arrow	False	blue	hsa:55624
C00131	reaction	True	arrow	False	blue	hsa:10714
C00091	reaction	True	arrow	False	blue	hsa:8801
hsa:51449	reaction	True	arrow	False	blue	C03461
hsa:2525	reaction	True	arrow	False	blue	G00089
C11174	reaction	True	arrow	False	blue	hsa:117283
hsa:1499	expression	True	arrow	False	black	hsa:7422
C05653	reaction	True	arrow	False	blue	hsa:125061
hsa:494143	reaction	True	arrow	False	blue	C00051
hsa:2353	expression	True	arrow	False	black	hsa:4313
hsa:51289	activation	True	arrow	False	black	hsa:1956
C00195	reaction	True	arrow	False	blue	hsa:123099
hsa:6489	reaction	True	arrow	False	blue	G00118
C00584	reaction	True	arrow	False	blue	hsa:873
C01227	reaction	True	arrow	False	blue	hsa:3283
hsa:9487	reaction	True	arrow	False	blue	G00143
hsa:598	inhibition	True	circle	False	black	hsa:22861
hsa:1075	inhibition	True	circle	False	black	hsa:598
hsa:4060	activation	True	arrow	False	black	hsa:356
hsa:2353	expression	True	arrow	False	black	hsa:355
hsa:5745	activation	True	arrow	False	black	hsa:2778
hsa:5594	inhibition	True	circle	False	black	hsa:10018
hsa:51206	binding/association	False	NA	False	black	hsa:4067
hsa:6772	expression	True	arrow	False	black	hsa:2001
hsa:6718	reaction	True	arrow	False	blue	C03772
hsa:1326	phosphorylation	True	circle	True	black	hsa:5605
C16453	reaction	True	arrow	False	blue	hsa:873
hsa:55054	binding/association	False	NA	False	black	hsa:9474
hsa:1385	expression	True	arrow	False	black	hsa:972
hsa:10000	activation	True	arrow	False	black	hsa:9882
C01185	reaction	True	arrow	False	blue	hsa:100526794
hsa:1892	reaction	True	arrow	False	blue	C05271
C00003	reaction	True	arrow	False	blue	hsa:23057
hsa:10681	activation	True	arrow	False	black	hsa:107
hsa:2539	reaction	True	arrow	False	blue	C01236
hsa:4351	reaction	True	arrow	False	blue	C05345
hsa:5592	activation	True	arrow	False	black	hsa:683
hsa:7157	expression	True	arrow	False	black	hsa:56475
hsa:944	activation	True	arrow	False	black	hsa:943
hsa:9380	reaction	True	arrow	False	blue	C00048
hsa:1576	reaction	True	arrow	False	blue	C19585
C00061	reaction	True	arrow	False	blue	hsa:80308
C00051	reaction	True	arrow	False	blue	hsa:2879
C01953	reaction	True	arrow	False	blue	hsa:1589
hsa:8607	binding/association	False	NA	False	black	hsa:51176
hsa:335	activation	True	arrow	False	black	hsa:3931
hsa:3643	activation	True	arrow	False	black	hsa:25759
hsa:5609	binding/association	False	NA	False	black	hsa:23162
hsa:5347	activation	True	arrow	False	black	hsa:993
hsa:51422	activation	True	arrow	False	black	hsa:6513
hsa:407007	inhibition	True	circle	False	black	hsa:7078
C00350	reaction	True	arrow	False	blue	hsa:122618
hsa:10488	expression	True	arrow	False	black	hsa:4170
hsa:5592	activation	True	arrow	False	black	hsa:5894
C00468	reaction	True	arrow	False	blue	hsa:10720
hsa:27330	inhibition	True	circle	False	black	hsa:107080638
hsa:1956	activation	True	arrow	False	black	hsa:3265
hsa:387	activation	True	arrow	False	black	hsa:9475
C00279	reaction	True	arrow	False	blue	hsa:6888
hsa:257202	reaction	True	arrow	False	blue	C04805
G00020	reaction	True	arrow	False	blue	hsa:146664
hsa:4217	phosphorylation	True	circle	True	black	hsa:5608
hsa:10488	expression	True	arrow	False	black	hsa:1585
hsa:65018	activation	True	arrow	False	black	hsa:9927
hsa:26524	inhibition	True	circle	False	black	hsa:10413
hsa:94274	inhibition	True	circle	False	black	hsa:4659
hsa:55908	activation	True	arrow	False	black	hsa:27329
hsa:1629	reaction	True	arrow	False	blue	C00630
hsa:1066	reaction	True	arrow	False	blue	C16635
hsa:7074	activation	True	arrow	False	black	hsa:5879
hsa:7124	binding/association	False	NA	False	black	hsa:7132
hsa:7157	missing interaction	True	arrow	True	black	hsa:1643
hsa:657	inhibition	True	circle	False	black	hsa:1432
hsa:4323	binding/association	False	NA	False	black	hsa:4313
hsa:10720	reaction	True	arrow	False	blue	C03033
hsa:1520	activation	True	arrow	False	black	hsa:1385
hsa:55650	reaction	True	arrow	False	blue	G00148
hsa:163688	activation	True	arrow	False	black	hsa:815
G00055	reaction	True	arrow	False	blue	hsa:2523
C00877	reaction	True	arrow	False	blue	hsa:2639
hsa:57733	reaction	True	arrow	False	blue	C00031
hsa:6794	binding/association	False	NA	False	black	hsa:51719
C03681	reaction	True	arrow	False	blue	hsa:1645
C00459	reaction	True	arrow	False	blue	hsa:5167
hsa:54205	binding/association	False	NA	False	black	hsa:317
hsa:887	activation	True	arrow	False	black	hsa:2776
C00777	reaction	True	arrow	False	blue	hsa:1548
hsa:5530	activation	True	arrow	False	black	hsa:572
hsa:3155	reaction	True	arrow	False	blue	C00356
hsa:5499	inhibition	True	circle	False	black	hsa:2903
hsa:3718	activation	True	arrow	False	black	hsa:6774
hsa:123263	reaction	True	arrow	False	blue	C03294
C00143	reaction	True	arrow	False	blue	hsa:4524
hsa:3371	activation	True	arrow	False	black	hsa:6382
hsa:3725	expression	True	arrow	False	black	hsa:5054
hsa:4790	expression	True	arrow	False	black	hsa:2919
C00083	reaction	True	arrow	False	blue	hsa:23417
C04405	reaction	True	arrow	False	blue	hsa:3028
hsa:122618	reaction	True	arrow	False	blue	C15647
C16331	reaction	True	arrow	False	blue	hsa:51
C00631	reaction	True	arrow	False	blue	hsa:9562
hsa:382	activation	True	arrow	False	black	hsa:5337
hsa:1962	reaction	True	arrow	False	blue	C05268
hsa:6927	expression	True	arrow	False	black	hsa:3171
hsa:356	activation	True	arrow	False	black	hsa:8771
hsa:1555	reaction	True	arrow	False	blue	C19561
hsa:1576	reaction	True	arrow	False	blue	C16659
hsa:1630	activation	True	arrow	False	black	hsa:5335
hsa:1432	expression	True	arrow	False	black	hsa:7124
C00270	reaction	True	arrow	False	blue	hsa:140838
hsa:5336	compound	True	arrow	False	blue	hsa:814
hsa:1557	reaction	True	arrow	False	blue	C07643
C00361	reaction	True	arrow	False	blue	hsa:5313
hsa:5998	inhibition	True	circle	False	black	hsa:2770
hsa:1001	binding/association	False	NA	False	black	hsa:1001
hsa:10912	activation	True	arrow	False	black	hsa:5111
hsa:26	reaction	True	arrow	False	blue	C00398
hsa:843	activation	True	arrow	False	black	hsa:840
hsa:6484	reaction	True	arrow	False	blue	G00037
hsa:60496	reaction	True	arrow	False	blue	C00054
C00169	reaction	True	arrow	False	blue	hsa:5009
hsa:4790	activation	True	arrow	False	black	hsa:820
hsa:1576	reaction	True	arrow	False	blue	C16662
hsa:100861540	reaction	True	arrow	False	blue	C00777
hsa:7068	expression	True	arrow	False	black	hsa:488
hsa:55862	reaction	True	arrow	False	blue	C00100
hsa:2987	reaction	True	arrow	False	blue	C00144
hsa:5335	binding/association	False	NA	False	black	hsa:9047
hsa:4790	state change	True	circle	True	black	hsa:4790
C00049	reaction	True	arrow	False	blue	hsa:2571
hsa:645	reaction	True	arrow	False	blue	C00255
C00387	reaction	True	arrow	False	blue	hsa:4860
hsa:52	reaction	True	arrow	False	blue	C01081
hsa:231	reaction	True	arrow	False	blue	C00379
hsa:340156	activation	True	arrow	False	black	hsa:4633
C11556	reaction	True	arrow	False	blue	hsa:200576
hsa:6667	binding/association	False	NA	False	black	hsa:7709
hsa:34	reaction	True	arrow	False	blue	C05275
C00232	reaction	True	arrow	False	blue	hsa:7915
hsa:4772	expression	True	arrow	False	black	hsa:7124
C05172	reaction	True	arrow	False	blue	hsa:51091
hsa:2194	reaction	True	arrow	False	blue	C05764
hsa:5594	phosphorylation	True	circle	True	black	hsa:27330
hsa:55902	reaction	True	arrow	False	blue	C00033
hsa:10850	activation	True	arrow	False	black	hsa:1232
C16098	activation	True	arrow	False	black	hsa:6870
hsa:29906	reaction	True	arrow	False	blue	G00116
hsa:2776	activation	True	arrow	False	black	hsa:23236
hsa:27165	reaction	True	arrow	False	blue	C00014
C16546	reaction	True	arrow	False	blue	hsa:107987478
hsa:7157	expression	True	arrow	False	black	hsa:84883
hsa:5313	reaction	True	arrow	False	blue	C00074
hsa:6688	missing interaction	True	arrow	True	black	hsa:1438
hsa:3678	activation	True	arrow	False	black	hsa:6714
G13036	reaction	True	arrow	False	blue	hsa:6448
hsa:2639	reaction	True	arrow	False	blue	C00527
C00231	reaction	True	arrow	False	blue	hsa:9942
hsa:5599	inhibition	True	circle	False	black	hsa:4775
C00157	reaction	True	arrow	False	blue	hsa:10162
hsa:411	reaction	True	arrow	False	blue	G12336
C00033	reaction	True	arrow	False	blue	hsa:97
hsa:102800317	inhibition	True	circle	False	black	hsa:10413
hsa:407021	inhibition	True	circle	False	black	hsa:5156
hsa:51422	inhibition	True	circle	False	black	hsa:5105
C02362	reaction	True	arrow	False	blue	hsa:56954
G00156	reaction	True	arrow	False	blue	hsa:26229
C03090	reaction	True	arrow	False	blue	hsa:2618
hsa:5499	inhibition	True	circle	False	black	hsa:775
hsa:5829	activation	True	arrow	False	black	hsa:60
hsa:22808	activation	True	arrow	False	black	hsa:4301
C01595	reaction	True	arrow	False	blue	hsa:1557
hsa:627	activation	True	arrow	False	black	hsa:4804
hsa:326625	reaction	True	arrow	False	blue	C06508
hsa:11285	reaction	True	arrow	False	blue	G00155
hsa:2628	reaction	True	arrow	False	blue	C00581
hsa:7157	activation	True	arrow	False	black	hsa:9997
hsa:1959	expression	True	arrow	False	black	hsa:356
hsa:10	reaction	True	arrow	False	blue	C07585
C00162	reaction	True	arrow	False	blue	hsa:4023
hsa:131669	reaction	True	arrow	False	blue	C00785
hsa:6422	inhibition	True	circle	False	black	hsa:51384
G00097	reaction	True	arrow	False	blue	hsa:6482
hsa:5894	phosphorylation	True	circle	True	black	hsa:5604
hsa:80835	binding/association	False	NA	False	black	hsa:83756
hsa:25945	indirect effect	True	arrow	True	black	hsa:6714
hsa:4929	expression	True	arrow	False	black	hsa:1585
C01243	reaction	True	arrow	False	blue	hsa:3631
C16032	activation	True	arrow	False	black	hsa:2831
G00111	reaction	True	arrow	False	blue	hsa:30815
hsa:10201	reaction	True	arrow	False	blue	C00008
hsa:87178	reaction	True	arrow	False	blue	C00035
hsa:1813	activation	True	arrow	False	black	hsa:6531
hsa:387	binding/association	False	NA	False	black	hsa:6093
C00089	reaction	True	arrow	False	blue	hsa:2717
hsa:3460	activation	True	arrow	False	black	hsa:3716
C13662	activation	True	arrow	False	black	hsa:552
hsa:54941	inhibition	True	circle	False	black	hsa:23586
hsa:125981	reaction	True	arrow	False	blue	C00319
hsa:8740	activation	True	arrow	False	black	hsa:8771
C05849	reaction	True	arrow	False	blue	hsa:154807
hsa:3283	reaction	True	arrow	False	blue	C05488
C03939	reaction	True	arrow	False	blue	hsa:2194
hsa:26037	activation	True	arrow	False	black	hsa:5906
C00350	reaction	True	arrow	False	blue	hsa:10162
hsa:60	binding/association	False	NA	False	black	hsa:4301
hsa:6667	activation	True	arrow	False	black	hsa:5130
hsa:1581	reaction	True	arrow	False	blue	C03594
hsa:1326	activation	True	arrow	False	black	hsa:9020
hsa:2673	reaction	True	arrow	False	blue	C00352
hsa:999	binding/association	False	NA	False	black	hsa:999
hsa:80835	activation	True	arrow	False	black	hsa:2784
C00077	reaction	True	arrow	False	blue	hsa:4953
hsa:10891	state change	True	circle	True	black	hsa:10891
C00078	reaction	True	arrow	False	blue	hsa:6999
C00141	reaction	True	arrow	False	blue	hsa:586
hsa:406952	inhibition	True	circle	False	black	hsa:5728
C00037	reaction	True	arrow	False	blue	hsa:2617
hsa:7450	binding/association	False	NA	False	black	hsa:2157
C04637	reaction	True	arrow	False	blue	hsa:3633
hsa:51084	reaction	True	arrow	False	blue	C00618
G00069	reaction	True	arrow	False	blue	hsa:2526
C01180	reaction	True	arrow	False	blue	hsa:55256
hsa:2185	binding/association	False	NA	False	black	hsa:1398
hsa:3055	activation	True	arrow	False	black	hsa:2212
hsa:1545	reaction	True	arrow	False	blue	C14850
C05751	reaction	True	arrow	False	blue	hsa:2194
hsa:1131	activation	True	arrow	False	black	hsa:2767
hsa:983	binding/association	False	NA	False	black	hsa:85417
hsa:2113	expression	True	arrow	False	black	hsa:3576
G00050	reaction	True	arrow	False	blue	hsa:2523
hsa:148022	activation	True	arrow	False	black	hsa:3661
hsa:284716	reaction	True	arrow	False	blue	C01042
hsa:5335	binding/association	False	NA	False	black	hsa:3937
C00114	reaction	True	arrow	False	blue	hsa:1119
hsa:1390	inhibition	True	circle	False	black	hsa:596
hsa:5923	activation	True	arrow	False	black	hsa:387
hsa:10402	reaction	True	arrow	False	blue	G00067
C16661	reaction	True	arrow	False	blue	hsa:1576
hsa:2593	reaction	True	arrow	False	blue	C00300
C15783	reaction	True	arrow	False	blue	hsa:1717
hsa:7474	activation	True	arrow	False	black	hsa:11211
hsa:2099	binding/association	False	NA	False	black	hsa:9611
hsa:3091	expression	True	arrow	False	black	hsa:441531
hsa:135	activation	True	arrow	False	black	hsa:2776
hsa:4837	reaction	True	arrow	False	blue	C02918
hsa:1584	reaction	True	arrow	False	blue	C05489
hsa:3265	activation	True	arrow	False	black	hsa:5604
hsa:7332	binding/association	False	NA	False	black	hsa:7314
hsa:10379	inhibition	True	circle	False	black	hsa:2353
C05268	reaction	True	arrow	False	blue	hsa:3033
hsa:7498	reaction	True	arrow	False	blue	C00262
C05478	reaction	True	arrow	False	blue	hsa:1109
hsa:4087	activation	True	arrow	False	black	hsa:657
hsa:200186	activation	True	arrow	False	black	hsa:10488
hsa:1312	reaction	True	arrow	False	blue	C03758
hsa:6778	expression	True	arrow	False	black	hsa:3565
C00668	reaction	True	arrow	False	blue	hsa:2821
hsa:10105	activation	True	arrow	False	black	hsa:1234
hsa:2805	reaction	True	arrow	False	blue	C00036
hsa:815	phosphorylation	True	circle	True	black	hsa:2316
hsa:5071	inhibition	True	circle	False	black	hsa:55288
hsa:3570	activation	True	arrow	False	black	hsa:25759
C00631	reaction	True	arrow	False	blue	hsa:2023
hsa:1743	reaction	True	arrow	False	blue	C15973
hsa:5566	expression	True	arrow	False	black	hsa:1586
G10505	reaction	True	arrow	False	blue	hsa:23553
C00059	reaction	True	arrow	False	blue	hsa:6821
hsa:9615	reaction	True	arrow	False	blue	C00242
hsa:5630	binding/association	False	NA	False	black	hsa:4744
C14870	reaction	True	arrow	False	blue	hsa:1571
hsa:6093	phosphorylation	True	circle	True	black	hsa:103910
hsa:5594	inhibition	True	circle	False	black	hsa:7248
