,Protein name,T Test
991,Long-chain-fatty-acid--CoA ligase 5 (EC 6.2.1.3) (Long-chain acyl-CoA synthetase 5) (LACS 5),0.7262394173957598
992,Protein Upf1 (RCG38820),0.7265699534882972
993,Histone H4 [Cleaved into: Osteogenic growth peptide (OGP)],0.727931836745427
994,UV excision repair protein RAD23 homolog B,0.7313360527508028
995,Protein Iqgap2,0.7314665366450894
996,Platelet-activating factor acetylhydrolase IB subunit beta (EC 3.1.1.47) (PAF acetylhydrolase 30 kDa subunit) (PAF-AH 30 kDa subunit) (PAF-AH subunit beta) (PAFAH subunit beta) (Platelet-activating factor acetylhydrolase alpha 2 subunit) (PAF-AH alpha 2),0.7332364513696905
997,"ATP synthase subunit O, mitochondrial (Oligomycin sensitivity conferral protein) (OSCP) (Sperm flagella protein 4)",0.7332861460517525
998,"60 kDa heat shock protein, mitochondrial (60 kDa chaperonin) (Chaperonin 60) (CPN60) (HSP-65) (Heat shock protein 60) (HSP-60) (Hsp60) (Mitochondrial matrix protein P1)",0.733421838076151
999,Importin subunit beta-1,0.7337450857435333
1000,Vacuolar protein sorting-associated protein 29 (Vesicle protein sorting 29),0.7347843788684941
1001,"Programmed cell death 6 (Predicted), isoform CRA_a (Protein Pdcd6)",0.7357735816525797
1002,"Ornithine carbamoyltransferase, mitochondrial (EC 2.1.3.3) (Ornithine transcarbamylase) (OTCase)",0.7359443546189501
1003,Serum paraoxonase/lactonase 3 (EC 3.1.1.2) (EC 3.1.1.81) (EC 3.1.8.1),0.7359926791343177
1004,Uncharacterized protein,0.7363065816959102
1005,Uncharacterized protein,0.7376749592387706
1006,Agxt2l2 protein (Protein LOC100910122),0.7384886043316441
1007,"Cytochrome P450 2C13, male-specific (Cytochrome P450 2c13)",0.7390316503421668
1008,Heterogeneous nuclear ribonucleoprotein D0 (hnRNP D0) (AU-rich element RNA-binding protein 1),0.7395680743334563
1009,Tubulin alpha-4A chain (Alpha-tubulin 4) (Tubulin alpha-4 chain),0.7399927980655736
1010,Parathymosin,0.7404417641543095
1011,"Macrophage migration inhibitory factor (Protein LOC103694877) (RCG60731, isoform CRA_c)",0.7406413374053087
1012,60S ribosomal protein L8,0.7407702198314756
1013,"Actin, cytoplasmic 1",0.7409434273125708
1014,"Adrenodoxin, mitochondrial (Ferredoxin 1)",0.7422115900631692
1015,"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial (EC 2.1.1.201) (Ubiquinone biosynthesis methyltransferase COQ5)",0.743539101883762
1016,Protein Larp4b,0.7450390825643922
1017,Protein RGD1566085,0.7454961562439246
1018,"Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating (EC 1.1.1.170)",0.7466960112279376
1019,"Calumenin (RCG28015, isoform CRA_a)",0.7477925972402176
1020,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial",0.7482905462036131
1021,"Aldehyde dehydrogenase family 6, subfamily A1, isoform CRA_b (Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial)",0.7483975496896501
1022,"3-hydroxyanthranilate 3,4-dioxygenase (EC 1.13.11.6) (3-hydroxyanthranilate oxygenase) (3-hydroxyanthranilic acid dioxygenase)",0.7485391647916932
1023,"4-nitrophenylphosphatase domain and non-neuronal SNAP25-like protein homolog 1 (C. elegans), isoform CRA_b (Protein Nipsnap1)",0.7494679677354936
1024,Purine nucleoside phosphorylase (EC 2.4.2.1) (Inosine-guanosine phosphorylase),0.751228190556007
1025,Plasma protease C1 inhibitor (C1 Inh) (C1Inh) (C1 esterase inhibitor) (C1-inhibiting factor) (Serpin G1),0.751234741136028
1026,Threonine synthase-like 2 (TSH2) (EC 4.2.3.-),0.7517740766870481
1027,Protein Gbe1 (Fragment),0.7524618302561383
1028,UDP-glucose:glycoprotein glucosyltransferase 1 (UGT1) (rUGT1) (EC 2.4.1.-) (UDP--Glc:glycoprotein glucosyltransferase) (UDP-glucose ceramide glucosyltransferase-like 1),0.7534309354847413
1029,Cytosolic non-specific dipeptidase (EC 3.4.13.18) (CNDP dipeptidase 2),0.7537826805963879
1030,"Hypertrophic agonist responsive protein B64, isoform CRA_b (Iah1 protein) (Isoamyl acetate-hydrolyzing esterase 1 homolog)",0.7547749407520905
1031,Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS),0.7551262528899346
1032,General vesicular transport factor p115 (Protein USO1 homolog) (Transcytosis-associated protein) (TAP) (Vesicle-docking protein),0.7558734306541453
1033,"Prostaglandin E synthase 3 (Ptges3 protein) (RCG42522, isoform CRA_a)",0.7558898109346224
1034,"Hemoglobin alpha, adult chain 2 (Hemoglobin subunit alpha-1/2) (RCG34636, isoform CRA_a)",0.7562230238095226
1035,Transgelin-2,0.7563512662501096
1036,"Actin, aortic smooth muscle",0.7564752931928905
1037,Canopy 2 homolog (Zebrafish) (Protein Cnpy2) (RCG42492),0.7575757812288589
1038,"Malonyl-CoA decarboxylase, mitochondrial (MCD) (EC 4.1.1.9)",0.7591814498523635
1039,Protein Dnaja3,0.7592152613785669
1040,"Glutathione S-transferase alpha-1 (EC 2.5.1.18) (GST 1-1) (GST 1a-1a) (GST A1-1) (GST B) (Glutathione S-transferase Ya-1) (GST Ya1) (Ligandin) [Cleaved into: Glutathione S-transferase alpha-1, N-terminally processed]",0.7599871912240322
1041,60S ribosomal protein L32,0.7608567127480871
1042,AP-2 complex subunit beta (AP105B) (Adaptor protein complex AP-2 subunit beta) (Adaptor-related protein complex 2 subunit beta) (Beta-2-adaptin) (Beta-adaptin) (Clathrin assembly protein complex 2 beta large chain) (Plasma membrane adaptor HA2/AP2 adaptin beta subunit),0.7614719374443362
1043,Acyl-CoA-binding protein (LRRGT00046),0.7623403938147656
1044,Actin-related protein 3,0.7633466816446566
1045,Bile salt export pump,0.7636225495283351
1046,"Protein Rab5b (RAB5B, member RAS oncogene family) (RAB5B, member RAS oncogene family (Predicted), isoform CRA_c)",0.7638365590779983
1047,Probable gluconokinase (EC 2.7.1.12) (Gluconate kinase),0.7650257468780797
1048,Signal recognition particle subunit SRP72,0.7652865086383684
1049,"Peroxiredoxin-2 (RCG51106, isoform CRA_d)",0.7656534593110683
1050,60S ribosomal protein L13,0.7656860709506272
1051,G1 to S phase transition 1 (Protein Gspt1),0.76695039454499
1052,Proteasome subunit beta type (EC 3.4.25.1),0.7672892080022332
1053,Coenzyme A synthase (Protein Coasy),0.768531823277793
1054,Multidrug resistance-associated protein 6 (ATP-binding cassette sub-family C member 6) (MRP-like protein 1) (MLP-1),0.7709133678543125
1055,Alpha/beta hydrolase domain-containing protein 14B (Abhydrolase domain-containing protein 14B) (EC 3.-.-.-),0.7710343060416782
1056,"Protein Slc39a14 (Solute carrier family 39 (Zinc transporter), member 14 (Predicted))",0.7725843067941007
1057,Protein Mtch2,0.7726238682925151
1058,LRRGT00192 (Protein RGD1304704),0.7740384676036118
1059,"Protein Tln1 (RCG55135, isoform CRA_b)",0.7762998089832658
1060,Hsc70-interacting protein (Hip) (Protein FAM10A1) (Protein ST13 homolog),0.7780287853942063
1061,Alcohol dehydrogenase [NADP(+)] (EC 1.1.1.2) (3-DG-reducing enzyme) (Aldehyde reductase) (Aldo-keto reductase family 1 member A1),0.7788383373562594
1062,Destrin (Actin-depolymerizing factor) (ADF),0.7794721266497184
1063,Glycine--tRNA ligase (RCG52516),0.7828389425834241
1064,Kynureninase (EC 3.7.1.3) (L-kynurenine hydrolase),0.783346800416033
1065,UDP-glucuronosyltransferase 2B15 (UDPGT 2B15) (EC 2.4.1.17) (UDP-glucuronosyltransferase 2B36) (UDPGT 2B36),0.7837325579044523
1066,Pyruvate kinase PKM (EC 2.7.1.40) (Pyruvate kinase muscle isozyme),0.7839781755828296
1067,Protein LOC688963,0.7850190235189884
1068,Acad9 protein (Protein Acad9),0.7851500633092665
1069,"26S protease regulatory subunit 7 (Proteasome (Prosome, macropain) 26S subunit, ATPase 2, isoform CRA_d)",0.785386549624211
1070,Mitochondrial peptide methionine sulfoxide reductase (EC 1.8.4.11) (Peptide-methionine (S)-S-oxide reductase) (Peptide Met(O) reductase) (Protein-methionine-S-oxide reductase) (PMSR),0.7856070297459801
1071,S-adenosylmethionine synthase (EC 2.5.1.6),0.7867055306737685
1072,Acylamino-acid-releasing enzyme (AARE) (EC 3.4.19.1) (Acyl-peptide hydrolase) (APH) (Acylaminoacyl-peptidase),0.7871283860085885
1073,"Arginine-rich, mutated in early stage tumors (Predicted), isoform CRA_b (Armet protein) (Mesencephalic astrocyte-derived neurotrophic factor)",0.7872094504118239
1074,"Carbohydrate kinase-like, isoform CRA_b (Protein Shpk) (Sedoheptulokinase)",0.7904189131242385
1075,Protein RGD1564606,0.7906886016862475
1076,Protein LOC100912210 (Uncharacterized protein),0.7913884834162764
1077,"Amylo-1, 6-glucosidase, 4-alpha-glucanotransferase (Glycogen debranching enzyme, glycogen storage disease type III) (Predicted), isoform CRA_a (Protein Agl)",0.7916029247111194
1078,"Protein LOC102551071 (RCG42490, isoform CRA_g)",0.7919098129388715
1079,"Dynamin-like 120 kDa protein, mitochondrial (EC 3.6.5.5) (Optic atrophy protein 1 homolog) [Cleaved into: Dynamin-like 120 kDa protein, form S1]",0.7927772315707093
1080,Protein Sec61b (Sec61 beta subunit) (Sec61 beta subunit (Predicted)),0.7929512921978452
1081,Protein Tmem256 (Putative uncharacterized protein RGD1563438_predicted),0.7934068117019935
1082,Protein Psmc6 (RCG61291),0.7971741653090663
1083,Unconventional myosin-Ib,0.7972920599830606
1084,"Mpp6 protein (Protein Mpp6) (RCG52465, isoform CRA_b)",0.7976652269750686
1085,Heat shock protein HSP 90-beta (Heat shock 84 kDa) (HSP 84) (HSP84),0.7982013010280289
1086,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial (Complex I-18 kDa) (CI-18 kDa) (NADH-ubiquinone oxidoreductase 18 kDa subunit)",0.7984273361390152
1087,Annexin,0.7985193827313029
1088,Glutathione peroxidase 1 (GPx-1) (GSHPx-1) (EC 1.11.1.9) (Cellular glutathione peroxidase),0.7996294167515248
1089,Transmembrane emp24 domain-containing protein 10 (21 kDa transmembrane-trafficking protein) (Transmembrane protein Tmp21) (p24 family protein delta-1) (p24delta1),0.8002939452483528
1090,Synaptojanin-2-binding protein (Mitochondrial outer membrane protein 25) (NPW16),0.8013257574412871
1091,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial (Electron transferring flavoprotein dehydrogenase) (Electron-transferring-flavoprotein dehydrogenase)",0.8015154493278687
1092,"Lamin A, isoform CRA_b (Prelamin-A/C)",0.8027280057172432
1093,40S ribosomal protein S9,0.8027395585159723
1094,Protein Ppa2,0.8039304158993781
1095,"Glutaminyl-tRNA synthetase (Protein Qars) (RCG25149, isoform CRA_a)",0.8049645747142629
1096,"2,4-dienoyl CoA reductase 1, mitochondrial, isoform CRA_a (2,4-dienoyl-CoA reductase, mitochondrial)",0.8063600389408654
1097,"Glycine C-acetyltransferase (2-amino-3-ketobutyrate-coenzyme A ligase), isoform CRA_b (Protein Gcat)",0.8073424253290888
1098,"Protein Rab5c (RCG32615, isoform CRA_a) (Rab5c protein)",0.8073654457423829
1099,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase (EC 1.13.11.54) (Acireductone dioxygenase (Fe(2+)-requiring)) (ARD) (Fe-ARD) (Androgen-responsive ARD-like protein 1) (Membrane-type 1 matrix metalloproteinase cytoplasmic tail-binding protein 1) (MTCBP-1)",0.8090594729142941
1100,"Hydroxyacyl glutathione hydrolase (Hydroxyacylglutathione hydrolase, mitochondrial)",0.8093358063496194
1101,Asialoglycoprotein receptor 1 (ASGP-R 1) (ASGPR 1) (Hepatic lectin 1) (HL-1) (rHL-1),0.809619293200256
1102,Phosphatidylinositol transfer protein alpha isoform,0.81086641102346
1103,Eukaryotic translation initiation factor 2 subunit 1 (Eukaryotic translation initiation factor 2 subunit alpha) (eIF-2-alpha) (eIF-2A) (eIF-2alpha),0.8115944201868988
1104,"Group specific component (Group specific component, isoform CRA_b) (Vitamin D-binding protein)",0.8124081652820994
1105,Protein Eci3,0.8143424707632703
1106,Polyadenylate-binding protein 1 (PABP-1) (Poly(A)-binding protein 1),0.8148008564170159
1107,Acid ceramidase,0.8153328827874986
1108,Protein Vps4b (Vacuolar protein sorting 4 homolog B (S. cerevisiae)) (Vacuolar protein sorting 4b (Yeast)),0.8156810039874206
1109,Protein transport protein Sec61 subunit alpha isoform 1 (Sec61 alpha-1),0.8160350658099291
1110,14-3-3 protein epsilon (14-3-3E) (Mitochondrial import stimulation factor L subunit) (MSF L),0.8163914948104927
1111,Protein LOC100910017,0.8183076246307548
1112,"Hydroxymethylglutaryl-CoA lyase, mitochondrial (HL) (HMG-CoA lyase) (EC 4.1.3.4) (3-hydroxy-3-methylglutarate-CoA lyase)",0.8184873728516183
1113,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 (Complex I subunit B13) (Complex I-13kD-B) (CI-13kD-B) (NADH-ubiquinone oxidoreductase 13 kDa-B subunit),0.8186928969711345
1114,"Multiple coagulation factor deficiency 2 (Multiple coagulation factor deficiency 2, isoform CRA_b) (Multiple coagulation factor deficiency protein 2 homolog)",0.8198462766032035
1115,Estradiol 17-beta-dehydrogenase 8 (EC 1.1.1.62) (17-beta-hydroxysteroid dehydrogenase 8) (17-beta-HSD 8) (3-oxoacyl-[acyl-carrier-protein] reductase) (EC 1.1.1.-) (Testosterone 17-beta-dehydrogenase 8) (EC 1.1.1.239),0.8198909651281489
1116,Glutamate--cysteine ligase catalytic subunit (EC 6.3.2.2) (GCS heavy chain) (Gamma-ECS) (Gamma-glutamylcysteine synthetase),0.8207497750133188
1117,Protein Gldc,0.8207929887635811
1118,"Protein Tstd1 (RCG20339, isoform CRA_b)",0.8216610220316056
1119,"DAZ associated protein 1 (DAZ associated protein 1, isoform CRA_a) (Protein Dazap1)",0.8232337876939508
1120,"D-dopachrome decarboxylase (D-dopachrome tautomerase) (D-dopachrome tautomerase, isoform CRA_a)",0.8238410085686998
1121,NSFL1 cofactor p47 (XY body-associated protein XY40) (p97 cofactor p47),0.823994632421766
1122,Apolipoprotein C-II (Predicted) (Protein Apoc2),0.8247058587410925
1123,Gamma-butyrobetaine dioxygenase,0.8249247206517836
1124,Transthyretin (Prealbumin) (TBPA),0.8276608872716977
1125,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1 (DDAH-1) (Dimethylarginine dimethylaminohydrolase 1) (EC 3.5.3.18) (DDAHI) (Dimethylargininase-1)",0.8288592708203908
1126,Coatomer subunit beta' (Beta'-coat protein) (Beta'-COP) (p102),0.8296819270519302
1127,LRRG00120 (Transmembrane emp24 domain-containing protein 5),0.8312681051981277
1128,Mitochondrial-processing peptidase subunit alpha,0.8312944387634573
1129,GTP-binding protein SAR1b,0.8320231980792345
1130,Prolargin (Proline-arginine-rich end leucine-rich repeat protein),0.8326014088991661
1131,"Lactamase, beta (Predicted) (Protein Lactb)",0.8333038324940265
1132,Protein Pla2g12b,0.8335280356636252
1133,Eukaryotic translation initiation factor 3 subunit G (eIF3g) (Eukaryotic translation initiation factor 3 RNA-binding subunit) (eIF-3 RNA-binding subunit) (Eukaryotic translation initiation factor 3 subunit 4) (eIF-3-delta) (eIF3 p42) (eIF3 p44),0.8342078424242729
1134,"Aspartate aminotransferase, mitochondrial (mAspAT) (EC 2.6.1.1) (EC 2.6.1.7) (Fatty acid-binding protein) (FABP-1) (Glutamate oxaloacetate transaminase 2) (Kynurenine aminotransferase 4) (Kynurenine aminotransferase IV) (Kynurenine--oxoglutarate transaminase 4) (Kynurenine--oxoglutarate transaminase IV) (Plasma membrane-associated fatty acid-binding protein) (FABPpm) (Transaminase A)",0.8347942201383869
1135,Mannose-1-phosphate guanyltransferase alpha,0.8364415620324788
1136,Neuroprotective protein 13 (Very-long-chain enoyl-CoA reductase),0.8366114276060417
1137,WD repeat-containing protein 61,0.8371940817980461
1138,C-reactive protein,0.8386372543045775
1139,"Carnitine O-palmitoyltransferase 2, mitochondrial (EC 2.3.1.21) (Carnitine palmitoyltransferase II) (CPT II)",0.8388869635896364
1140,Cytochrome P450 4F1 (EC 1.14.14.1) (CYPIVF1) (Cytochrome P450-A3),0.8392764245567124
1141,DnaJ homolog subfamily A member 1 (DnaJ-like protein 1) (Heat shock protein J2) (HSJ-2),0.8406574453872006
1142,Protein LOC100910109,0.8408234105338226
1143,Endonuclease G (Protein Endog),0.8417933339107188
1144,"NADH dehydrogenase (Ubiquinone) 1 beta subcomplex, 7 (Predicted) (Protein Ndufb7)",0.8423889942154819
1145,Probable proline dehydrogenase 2 (EC 1.5.5.2) (Probable proline oxidase 2) (Proline oxidase-like protein),0.8436123963086718
1146,"Protein kinase, cAMP-dependent, regulatory, type 2, alpha, isoform CRA_a (cAMP-dependent protein kinase type II-alpha regulatory subunit)",0.8455250412251953
1147,Corticosteroid 11-beta-dehydrogenase isozyme 1 (EC 1.1.1.146) (11-beta-hydroxysteroid dehydrogenase 1) (11-DH) (11-beta-HSD1),0.8464642351702693
1148,COP9 signalosome complex subunit 4 (SGN4) (Signalosome subunit 4) (JAB1-containing signalosome subunit 4),0.8468436990818515
1149,Thioredoxin-like protein 1,0.8468712502587562
1150,Eukaryotic translation initiation factor 5A-1 (eIF-5A-1) (eIF-5A1) (Eukaryotic initiation factor 5A isoform 1) (eIF-5A) (eIF-4D),0.8495800627535688
1151,60S ribosomal protein L10,0.8514662862333904
1152,Cytochrome b-c1 complex subunit 7,0.8515496297469364
1153,60S ribosomal protein L39,0.852091241266142
1154,"Cysteine conjugate-beta lyase 1, isoform CRA_a (Kynurenine--oxoglutarate transaminase 1, mitochondrial)",0.855662793410455
1155,Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS),0.8560118632216568
1156,Eukaryotic translation initiation factor 3 subunit A (eIF3a) (Eukaryotic translation initiation factor 3 subunit 10) (eIF-3-theta),0.8561466183318684
1157,"Cleavage and polyadenylation specific factor 6, 68kDa (Predicted), isoform CRA_b (Protein Cpsf6)",0.8564333831819345
1158,Protein Hnrnpul2,0.857395416202887
1159,UDP-glucuronosyltransferase (EC 2.4.1.17),0.8578454600636846
1160,C-terminal-binding protein 1,0.858933088092989
1161,Proteasome subunit beta type (EC 3.4.25.1),0.8595648233561822
1162,Signal transducer and activator of transcription,0.8598278130807389
1163,"Trifunctional enzyme subunit beta, mitochondrial (TP-beta) [Includes: 3-ketoacyl-CoA thiolase (EC 2.3.1.16) (Acetyl-CoA acyltransferase) (Beta-ketothiolase)]",0.8617069389061736
1164,Acidic leucine-rich nuclear phosphoprotein 32 family member A,0.8617162634403313
1165,Lysoplasmalogenase (RCG22704),0.8624742244021303
1166,"Microsomal glutathione S-transferase (Microsomal glutathione S-transferase 1) (Microsomal glutathione S-transferase 1, isoform CRA_b)",0.8631741281849153
1167,"Myosin regulatory light chain 12B (RCG35658, isoform CRA_a)",0.8632153897965527
1168,Transketolase (EC 2.2.1.1),0.8632995924900759
1169,Protein Slc25a12,0.8633835548991617
1170,Glutamate--cysteine ligase regulatory subunit (GCS light chain) (Gamma-ECS regulatory subunit) (Gamma-glutamylcysteine synthetase regulatory subunit) (Glutamate--cysteine ligase modifier subunit),0.8634350243224194
1171,L-2-hydroxyglutarate dehydrogenase (Predicted) (Protein L2hgdh),0.8635025222076733
1172,5-oxoprolinase (EC 3.5.2.9) (5-oxo-L-prolinase) (5-OPase) (Pyroglutamase),0.8645127321093035
1173,Alpha-actinin-1 (Brain-specific alpha actinin 1 isoform),0.8654367064094681
1174,Corticosteroid-binding globulin (CBG) (Serpin A6) (Transcortin),0.867538433908215
1175,"Cathepsin B (RCG52258, isoform CRA_a)",0.8680822679540643
1176,"Glycine cleavage system H protein, mitochondrial (Lipoic acid-containing protein)",0.870285911249933
1177,"Cytochrome P450 2C23 (Cytochrome P450, family 2, subfamily c, polypeptide 23) (RCG57796, isoform CRA_a)",0.8731523428211772
1178,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",0.8732033957545362
1179,"Copine 3 protein (Copine III (Predicted), isoform CRA_b) (Protein Cpne3)",0.8734470973498262
1180,Protein kish,0.8736463479797554
1181,"Glutathione S-transferase theta 2 (Glutathione S-transferase theta-2) (Glutathione S-transferase, theta 2, isoform CRA_a)",0.873896965933222
1182,"Membrane-bound carbonic anhydrase 14 (Protein Car14) (RCG52058, isoform CRA_b)",0.8762484996068098
1183,"Osteoclast stimulating factor 1, isoform CRA_a (Osteoclast-stimulating factor 1)",0.8787012276527482
1184,Cytochrome P450 4A2 (CYPIVA2) (Cytochrome P-450 K-2) (Cytochrome P450 K-5) (Cytochrome P450-LA-omega 2) (Lauric acid omega-hydroxylase) (Long-chain fatty acid omega-monooxygenase) (EC 1.14.13.205),0.8787221810955845
1185,Protein Mgst3 (RCG46430),0.8799622439025896
1186,"Stress-induced phosphoprotein 1, isoform CRA_a (Stress-induced-phosphoprotein 1)",0.8803478868796858
1187,Heterogeneous nuclear ribonucleoprotein C,0.8804402567856502
1188,"Catenin (Cadherin associated protein), beta 1, isoform CRA_a (Catenin beta-1)",0.8807946686828519
1189,Thioredoxin,0.8814600996980466
1190,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial (Complex I-39kD) (CI-39kD) (NADH-ubiquinone oxidoreductase 39 kDa subunit) (Sperm flagella protein 3)",0.8824535112705212
1191,"Neurolysin (Metallopeptidase M3 family), isoform CRA_a (Neurolysin, mitochondrial)",0.8839619114936974
1192,"Protein Sdhc (Succinate dehydrogenase complex, subunit C, integral membrane protein) (Succinate dehydrogenase complex, subunit C, integral membrane protein, isoform CRA_b)",0.8841791495484491
1193,Protein LOC100359563,0.8851425242240245
1194,"Enoyl-CoA hydratase, mitochondrial (EC 4.2.1.17) (Enoyl-CoA hydratase 1) (Short-chain enoyl-CoA hydratase) (SCEH)",0.8854578502673114
1195,Ubiquitin-60S ribosomal protein L40 (Ubiquitin A-52 residue ribosomal protein fusion product 1) [Cleaved into: Ubiquitin 60S ribosomal protein L40 (CEP52)],0.8869156678506279
1196,Ester hydrolase C11orf54 homolog (EC 3.1.-.-),0.8873883254303683
1197,"Protein Rbks (Ribokinase (Predicted), isoform CRA_a)",0.8878053339066003
1198,Clathrin-assembly lymphoid leukemia protein (Phosphatidylinositol-binding clathrin assembly protein),0.8879544046072497
1199,Transmembrane 9 superfamily member 2,0.887994566171551
1200,"Cytochrome b-c1 complex subunit Rieske, mitochondrial (EC 1.10.2.2) (Complex III subunit 5) (Cytochrome b-c1 complex subunit 5) (Liver regeneration-related protein LRRGT00195) (Rieske iron-sulfur protein) (RISP) (Ubiquinol-cytochrome c reductase iron-sulfur subunit) [Cleaved into: Cytochrome b-c1 complex subunit 11 (Complex III subunit IX) (Ubiquinol-cytochrome c reductase 8 kDa protein)]",0.8913537839899777
1201,Calmodulin (CaM),0.8920062794885715
1202,UDP-glucuronosyltransferase (EC 2.4.1.17),0.8924292455332782
1203,Regulator of microtubule dynamics protein 3 (RMD-3) (Protein FAM82A2) (Protein FAM82C),0.8927207056214594
1204,Importin subunit alpha,0.8934591387897878
1205,Coatomer subunit gamma-1 (Gamma-1-coat protein) (Gamma-1-COP),0.8952704020875821
1206,Ras-related protein Rab-1A,0.8971451807173287
1207,2-hydroxyacyl-CoA lyase 1 (EC 4.1.-.-) (2-hydroxyphytanoyl-CoA lyase) (2-HPCL) (Phytanoyl-CoA 2-hydroxylase 2),0.8982318061062702
1208,"Pyruvate carboxylase, mitochondrial (EC 6.4.1.1) (Pyruvic carboxylase) (PCB)",0.8986728762130161
1209,Heat shock cognate 71 kDa protein (Heat shock 70 kDa protein 8),0.8987245627274214
1210,40S ribosomal protein S28,0.8989566563666405
1211,"Glycine decarboxylase (Predicted), isoform CRA_a (Protein Gldc)",0.8990869197238793
1212,GTP cyclohydrolase 1 feedback regulatory protein (GFRP) (GTP cyclohydrolase I feedback regulatory protein) (p35),0.8992547550971115
1213,"Protein LOC100911440 (RCG47744, isoform CRA_c)",0.8995243932401777
1214,Cytochrome P450 2D3 (RCG59574),0.9002510991443129
1215,tRNA-splicing ligase RtcB homolog (EC 6.5.1.3) (p55),0.9011053792218437
1216,40S ribosomal protein S24,0.9016514844955963
1217,Biglycan (Bone/cartilage proteoglycan I) (PG-S1),0.9018655645808382
1218,"14-3-3 protein gamma [Cleaved into: 14-3-3 protein gamma, N-terminally processed]",0.9031550395089414
1219,Retinol dehydrogenase 3 (EC 1.1.1.105) (Retinol dehydrogenase type I) (RODH I),0.9031953403477526
1220,F-actin-capping protein subunit alpha-2 (CapZ alpha-2),0.9058759801071286
1221,40S ribosomal protein S15 (RIG protein),0.9074373481737183
1222,L-xylulose reductase,0.9075313516600279
1223,"Chaperonin subunit 8 (Theta) (Predicted), isoform CRA_a (Protein Cct8)",0.9077422506655393
1224,3-mercaptopyruvate sulfurtransferase (MST) (EC 2.8.1.2),0.9081078752182231
1225,Integral membrane transport protein UST5r (Protein Ust5r) (RCG47373),0.9089828501113663
1226,"Signal sequence receptor, alpha (Translocon-associated protein subunit alpha)",0.9095524694205538
1227,Protein LOC299282,0.9102937725112074
1228,60S ribosomal protein L11 (Ribosomal protein L11),0.9109752956100512
1229,"Glutathione S-transferase mu 4 (Protein Gstm4) (RCG29014, isoform CRA_a)",0.9112424037943705
1230,Cytochrome b5,0.9113007946314282
1231,Proteasome subunit beta type (EC 3.4.25.1),0.9114003623250062
1232,Interferon-gamma-inducible GTPase Ifgga3 protein (Protein MGC108823) (Similar to interferon-inducible GTPase),0.9121879945624038
1233,Proteasome subunit alpha type (EC 3.4.25.1),0.9127595942133184
1234,Protein Srpr (Signal recognition particle receptor ('docking protein')),0.9134163582902557
1235,Small glutamine-rich tetratricopeptide repeat-containing protein alpha (Alpha-SGT) (Small glutamine-rich protein with tetratricopeptide repeats 1),0.9144240001631022
1236,Alpha-soluble NSF attachment protein (SNAP-alpha) (N-ethylmaleimide-sensitive factor attachment protein alpha),0.9146529717357068
1237,17-beta-hydroxysteroid dehydrogenase type 6,0.9150011229214166
1238,ATP-citrate synthase (EC 2.3.3.8) (ATP-citrate (pro-S-)-lyase) (Citrate cleavage enzyme),0.9153084985963094
1239,Histone H2A,0.9157080340424069
1240,Kynurenine 3-monooxygenase (EC 1.14.13.9) (Kynurenine 3-hydroxylase),0.9160992508056816
1241,LIM and SH3 domain protein 1 (LASP-1),0.916247845740406
1242,"B-cell receptor-associated protein 31 (B-cell receptor-associated protein 31, isoform CRA_a) (Protein Bcap31)",0.9163370512875655
1243,"Elongation factor Tu, mitochondrial",0.9171925804814969
1244,"Arylamine N-acetyltransferase 1 (EC 2.3.1.5) (RCG54708, isoform CRA_b) (RCG54709)",0.9174783730553258
1245,"ATP synthase-coupling factor 6, mitochondrial (ATPase subunit F6)",0.9175711721280684
1246,"Adenylate kinase 2, mitochondrial (AK 2) (EC 2.7.4.3) (ATP-AMP transphosphorylase 2) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)",0.9176217072618167
1247,Alcohol dehydrogenase class-3 (EC 1.1.1.1) (Alcohol dehydrogenase 2) (Alcohol dehydrogenase 5) (Alcohol dehydrogenase B2) (ADH-B2) (Alcohol dehydrogenase class-III) (Glutathione-dependent formaldehyde dehydrogenase) (FALDH) (FDH) (GSH-FDH) (EC 1.1.1.-) (S-(hydroxymethyl)glutathione dehydrogenase) (EC 1.1.1.284),0.9180949894491655
1248,Protein Urad,0.918323642720813
1249,Fumarylacetoacetate hydrolase domain-containing protein 2 (EC 3.-.-.-),0.9189469834907655
